index,loc_name,storeid,address_raw,city,work_time,RunDate,loc_type,brand,shop_info
722,欧美金融城店,(No.A0813),余杭区仓前街道欧美金融城1期2层肯德基斜对面,杭州,10:00-19:00,08/01/21 07:10,代运营,luckin coffee,
723,千岛湖店,(No.7118),淳安县千岛湖镇新安大街78号一层,杭州,07:00-22:00,08/01/21 07:10,自运营,luckin coffee,
724,兰溪世贸广场店,(No.A1419),丹溪大道153号世贸广场一层,杭州,08:00-22:00,08/01/21 07:10,代运营,luckin coffee,
725,民企发展大厦店,(No.1802),萧山区富业巷3号浙江民营企业发展大厦B座一层,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
726,第六空间现代馆店,(No.1796),滨江区江南大道1088号中南国际商城第六空间现代馆一层,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
727,南北盛德国际店,(No.1884),余杭区良渚街道金昌路2005号南北盛德国际一层120-1号,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
728,西溪银泰店,(No.2238),西湖区双龙街588号西溪银泰城A座负一层BF021,杭州,10:00-20:30,08/01/21 07:10,自运营,luckin coffee,
729,泰林大厦店,(No.2104),滨江区南环路2930号泰林大厦3幢一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
730,蓝爵国际店,(No.1866),萧山区金鸡路357号-4蓝爵国际底商,杭州,07:30-19:30,08/01/21 07:10,自运营,luckin coffee,
731,东方科技城店,(No.2112),江干区10号大街300-11号东方科技城3幢一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
732,恒生科技园店,(No.2018),余杭区文一西路1218号恒生科技园1号楼一层101-7室,杭州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
733,市心南路店,(No.2114),萧山区市心南路106-5号,杭州,07:30-22:00,08/01/21 07:10,自运营,luckin coffee,
734,中国移动金沙湖店,(No.3729),江干区金沙大道482号晓城天地商业中心5幢底商,杭州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
735,维多利中心店,(No.1313),江干区运河之江隧道维多利商务中心2幢一层大堂 ,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
736,庆春乐购店,(No.1358),江干区新塘路29-31号庆春广场华润万家一层L1007号 ,杭州,07:00-20:00,08/01/21 07:10,自运营,luckin coffee,
737,海华广场店,(No.1380),下城区建国北路658号海华广场一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
738,西溪世纪广场店,(No.1383),西湖区余杭塘路西溪世纪中心6号楼一层110、111室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
739,新加坡科技园8号楼店,(No.1417),江干区白杨街道科技园路20号新加坡科技园8幢一层113室,杭州,08:00-19:00,08/01/21 07:10,自运营,luckin coffee,
740,福雷德广场店,(No.2602),江干区白杨街道3号福雷德广场1幢底商,杭州,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
741,时代大观店,(No.2664),余杭区南苑街道101号新远金座大厦1幢底商,杭州,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
742,川山甲众创园店,(No.2105),滨江区滨文路60号川山甲众创园3号楼一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
743,浙江财经大学桃李苑店,(No.2682),江干区学源街118号浙江财经大学桃李苑15幢底商,杭州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
744,东谷创业园店,(No.2765),江干区普盛巷9号东谷创业中心3号楼一层101室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
745,黄山新华书店共享书店,(No.A0438),屯溪区滨江西路43号,杭州,09:00-20:30,08/01/21 07:10,代运营,luckin coffee,
746,永安大厦店,(No.2298),余杭区南苑街道迎宾路355号永安大厦一层102号,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
747,杭州大厦501城市广场店,(No.2436),江干区景昙路9号杭州大厦501城市广场底商,杭州,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
748,正泰大厦店,(No.2113),滨江区月明路560号正泰大厦1号楼一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
749,德信AI产业园店,(No.2110),滨江区伟业路3号德信AI产业园C幢一层C112号,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
750,杭州天虹购物中心店,(No.3743),江干区新塘路108号天虹购物中心A座一层A106号,杭州,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
751,绿城兰园店,(No.1633),下城区环城北路11号绿城兰园一期6幢一层,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
752,平安金融中心店,(No.1034),江干区钱江路1288号平安金融中心3幢一层104号 ,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
753,富亿中心店,(No.7195),上城区全福桥路298号富亿中心B座一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
754,杭州湾商务大厦店,(No.2871),江干区秋涛北路296号杭州湾商务大厦一层113室,杭州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
755,东恒大厦店,(No.1051),江干区东宁路617-3东恒大厦一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
756,杭州东站西广场店,(No.3000),江干区杭州火车东站西广场到达层负一层2-1商铺,杭州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
757,智谷国际人才大厦店,(No.6617),江干区花园兜街177号恒祺商务中心2幢智谷国际人才大厦一层113室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
758,杭州东溪德必易园店,(No.A0332),江干区东宁路553号东溪德必易园127室,杭州,08:00-21:00,08/01/21 07:10,代运营,luckin coffee,
759,杭州之翼德信总部店,(No.3169),江干区环站东路杭州之翼项目4号楼德信控股集团一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
760,禧福汇店,(No.0585),江干区红普路759号禧福汇1幢一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
761,浙江省国家大学科技园店,(No.4328),江干区九环路9号浙江省国家大学科技园B栋一层大堂 ,杭州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
762,凯诚商务园店,(No.0571),江干区九和路19号凯诚商务园5幢一层109室,杭州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
763,七堡地铁站店,(No.A0856),江干区九和路528号2幢T1楼T1-25-2,杭州,08:30-20:00,08/01/21 07:10,代运营,luckin coffee,
764,金海城店,(No.7211),上城区杭海路878号金海城购物中心A座一层,杭州,09:30-21:30,08/01/21 07:10,自运营,luckin coffee,
765,国际服装城店,(No.6623),江干区德胜东路3678号6幢杭州国际服装城一层,杭州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
766,三堡产业大厦店,(No.7130),上城区杭海路601号浙江互联网产业大厦B座一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
767,杭州明珠街店,(No.A0200),江干区丁兰街道明珠街374号,杭州,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
768,方回春堂店,(No.3364),拱墅区广济路189号方回春堂3幢一层,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
769,C+星空间店,(No.4340),余杭区星桥北路56号c+星空间底商,杭州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
770,崇贤上亿店,(No.4402),崇贤区上亿街道崇杭街上亿广场一层,杭州,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
771,新天地店,(No.0598),下城区费家塘路661号一层,杭州,07:30-20:30,08/01/21 07:10,自运营,luckin coffee,
772,中大银泰店,(No.1466),下城区石祥路126号一层,杭州,07:30-21:00,08/01/21 07:10,自运营,luckin coffee,
773,浙江传媒学院店,(No.4816),江干区德胜东路1101号浙江传媒学院国际交流中心一层大堂,杭州,07:30-19:30,08/01/21 07:10,自运营,luckin coffee,
774,华元欢乐城店,(No.3455),余杭区南苑街道华元欢乐城喜悦庭1幢底商,杭州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
775,中国计量大学方圆楼店,(No.2844),江干区学源街258号中国计量大学西校区方圆北楼二层,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
776,杭职含晖苑店,(No.6834),钱塘新区学源街717-13号杭职含晖苑8号楼底商,杭州,07:30-22:00,08/01/21 07:10,自运营,luckin coffee,
777,钱塘御景店,(No.A0984),萧山经济开发区耕文路钱塘御景4-11-1号,杭州,09:00-20:00,08/01/21 07:10,代运营,luckin coffee,
778,杭州创意大厦店,(No.1038),江干区天城东路77号东沙创意大厦一层71号,杭州,07:00-20:30,08/01/21 07:10,自运营,luckin coffee,
779,和达高科生命科技中心店,(No.1048),江干区经济技术开发区下沙街道七格路459号一层113室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
780,杭州金沙印象城,(No.A0273),江干区下沙金沙大道97号金沙印象城B1层14A号,杭州,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
781,龙湖时代金沙天街店,(No.3293),江干区金沙大道560号时代天街商业中心负一层28号,杭州,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
782,西悦生活广场店,(No.1382),下城区东新路666号西联商务中心一层107号、108号,杭州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
783,海蓝财富中心店,(No.0745),下城区白石路318号海蓝财富中心南楼一层112室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
784,南北商务港店,(No.2831),拱墅区温州路71号南北商务港大厦1幢一层109室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
785,浙江农林大学东湖校区店,(No.3512),临安区农林大路666号农林大学西径食堂二层,杭州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
786,金之源大厦店,(No.1718),余杭区仓前街道文一西路1380号一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
787,海创科技店,(No.1207),余杭区文一西路1288号海创科技中心4号楼一层105-3号,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
788,临平北大街店,(No.A1206),余杭区临平北大街198号（大红鹰超市旁边九曲营路北大街交叉口）,杭州,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
789,工商大学钱江湾生活区店,(No.6817),钱塘新区2号大街122号钱江湾生活区35幢宿舍楼底商,杭州,07:00-22:00,08/01/21 07:10,自运营,luckin coffee,
790,宝龙广场学林支路店,(No.6882),江干区学林支路25号宝龙广场底商,杭州,07:00-21:30,08/01/21 07:10,自运营,luckin coffee,
791,拱墅万达店,(No.A1310),拱墅区万达商业中心3幢2单元112室一层,杭州,07:30-17:30,08/01/21 07:10,代运营,luckin coffee,
792,鼎创财富中心店,(No.A1383),余杭区仓前街道鼎创财富中心A1座105室,杭州,09:00-18:00,08/01/21 07:10,代运营,luckin coffee,
793,杭州海亮大厦店,(No.4771),滨江区滨盛路1508号海亮大厦一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
794,杭州印店,(No.0558),滨江区江晖路2030号杭州印B座一层大堂 ,杭州,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
795,恒鑫大厦店,(No.0740),滨江区长河街道江南大道588号恒鑫大厦主楼一层大堂,杭州,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
796,润和信雅达店,(No.2866),滨江区江虹路1760号招商信雅达国际一层大堂,杭州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
797,芯图大厦店,(No.2890),滨江区物联网街451号芯图大厦一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
798,星联合店,(No.1178),滨江区西兴街道物联网街277号星联合中心一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
799,慧港商务中心店,(No.1150),滨江区滨兴路301号之滨江慧港科技园1幢一层102单元,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
800,万轮科技园店,(No.2960),滨江区江陵路88号万轮科技园3号楼一层大堂,杭州,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
801,中石化南环路店,(No.1293),滨江区南环路中石化南环路加油站一层,杭州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
802,天和高科产业园店,(No.0514),滨江区长河街道滨安路688号天和高科产业园2幢E楼一层165室 ,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
803,聚光科技店,(No.3377),滨江区滨安路760号聚光科技大厦一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
804,拓森科技园店,(No.4755),滨江区长河路351号拓森科技园B座一层130室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
805,绿都世贸店,(No.1093),萧山区北干街道市心中路819号绿都世贸广场写字楼一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
806,华瑞中心店,(No.0643),萧山区建设一路66号华瑞中心1号楼一层大堂,杭州,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
807,萧山湾信息港店,(No.A1624),萧山区启迪路198号信息港小镇A座一楼108室,杭州,09:00-18:30,08/01/21 07:10,代运营,luckin coffee,
808,港汇中心店,(No.0651),萧山区市心北路905号港汇中心2号楼一层,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
809,浙江财经东方学院店,(No.A1626),长安镇长河路44号,杭州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
810,财经大学下沙校区店,(No.4815),江干区学源街18号财经大学教学区图书馆一层,杭州,07:00-20:00,08/01/21 07:10,自运营,luckin coffee,
811,杭州师范大学钱江学院店,(No.6676),钱塘新区学林街16号16-23学生公寓四号楼底商,杭州,07:00-22:00,08/01/21 07:10,自运营,luckin coffee,
812,浙江工商大学金沙港店,(No.6649),钱塘新区学府街411号浙江工商大学玉屏洲生活区明月苑三层大堂,杭州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
813,中国计量大学西校区店,(No.4628),江干区学源街445号中国计量大学生活区西门四幢9号,杭州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
814,瓜沥文体中心店,(No.A0075),萧山区瓜沥镇建设四路10778号瓜沥文体中心副馆B1,杭州,08:30-21:30,08/01/21 07:10,代运营,luckin coffee,
815,赢和欐都店,(No.6622),柯桥区华舍街道绸缎路赢和欐都大厦1幢0104室,杭州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
816,柯桥万达步行街店,(No.A0239),柯桥区齐贤镇柯桥街道钱陶路799号柯桥万达广场,杭州,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
817,浙工大之江学院店,(No.4367),柯桥区华舍街道越州大道985号浙江工业大学之江学院图书馆一层,杭州,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
818,金昌中央大厦店,(No.3572),柯桥区裕民路1068号金昌中央大厦一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
819,屹男中心店,(No.2487),柯桥区金柯桥大道1088号屹男中心底商,杭州,07:30-20:30,08/01/21 07:10,自运营,luckin coffee,
820,柯桥银泰店,(No.4833),柯桥区笛杨路1531号银泰百货一层大堂,杭州,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
821,新加坡科技园16号楼店,(No.3405),江干区科技园路57号新加坡科技园16幢一层101号,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
822,绿都国金中心店,(No.3147),萧山区平澜路259号绿都国金中心广场一层大堂,杭州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
823,博地中心店,(No.6787),萧山区宁围街道时代博地大厦C座一层102-1室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
824,左右世界店,(No.2984),萧山区鸿宁路1839号左右世界大厦一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
825,永利昌民百货店,(No.3626),越城区世纪东街59号昌民百货一层035室,杭州,09:30-21:30,08/01/21 07:10,自运营,luckin coffee,
826,浙江理工大学科艺学院店,(No.A1428),上虞区滨海新城康阳大道58号浙江理工大学科技与艺术学院食堂三层大厅,杭州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
827,绍兴长业天悦城店,(No.A1051),越城区站前大道长业天悦城二层2054-2055号,杭州,09:30-21:00,08/01/21 07:10,代运营,luckin coffee,
828,理想银泰城步行街店,(No.A0923),余杭区南苑街道北湖街2-4-223理想银泰城步行街二层,杭州,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
829,万宝城店,(No.6738),余杭区临平街道荷禹路105号万宝城B区一层119号,杭州,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
830,德清群益街店,(No.A0515),德清县武康镇群益街367号,杭州,09:30-21:00,08/01/21 07:10,代运营,luckin coffee,
831,德清沃尔玛店,(No.A0712),德清县武康镇永安街158号F3,杭州,09:00-20:30,08/01/21 07:10,代运营,luckin coffee,
832,良渚·永旺梦乐城店,(No.7232),敬请期待!,杭州,07:00-22:00,08/01/21 07:10,自运营,luckin coffee,
833,上城发展店,(No.1296),拱墅区莫干山路1418-40号上城发展一层103室,杭州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
834,杭州智慧信息产业园店,(No.A0476),拱墅区祥园路88号杭州智慧信息产业园N座一层大堂,杭州,08:30-18:30,08/01/21 07:10,代运营,luckin coffee,
835,迪凯银座店,(No.0319),江干区解放东路29号迪凯银座大厦一层大堂,杭州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
836,未来park店,(No.0526),余杭区五常街道三维智汇中心3B号楼一层101室,杭州,07:30-19:30,08/01/21 07:10,自运营,luckin coffee,
837,泰嘉园店,(No.0568),拱墅区莫干山路972号泰嘉园A座一层大堂,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
838,杭州奥克斯中心店,(No.A1610),余杭区仓前街道时代未来之城3-13号,杭州,09:00-19:00,08/01/21 07:10,代运营,luckin coffee,
839,梦想小镇店,(No.A0979),余杭区仓兴街52号梦想小镇,杭州,09:30-22:00,08/01/21 07:10,代运营,luckin coffee,
840,欧美金融城二店,(No.7264),余杭区联创街39号欧美金融城一层8-18,杭州,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
841,安吉万象世界购物广场店,(No.A0641),安吉县万象世界购物广场一层1002室,杭州,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
842,安吉胜利东路店,(No.A2113),敬请期待!,杭州,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
843,D32购物中心店,(No.C0081),拱墅区拱宸桥街道小河路306号宾购商业中心负一层A010a铺,杭州,09:30-20:00,08/01/21 07:10,代运营,小鹿茶,
844,金通国际大厦店,(No.0941),拱墅区花园岗街113号金通国际大厦1-1幢1单元一层104室,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
845,月星家居顾家生活馆店,(No.3020),拱墅区莫干山路1165号月星家居顾家生活体验店一层,杭州,09:00-19:30,08/01/21 07:10,自运营,luckin coffee,
846,佳源银座店,(No.1495),拱墅区莫干山路949号佳源银座一层,杭州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
847,天行国际中心店,(No.0890),拱墅区丰潭路508号天行国际中心1、2号楼一层103室,杭州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
848,虾龙圩站店,(No.4294),西湖区古墩路虾龙圩地铁站A口负一层02号,杭州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
849,城西银泰城店,(No.2919),拱墅区丰潭路380号银泰城4栋一层,杭州,07:30-21:30,08/01/21 07:10,自运营,luckin coffee,
850,宜昌国贸购物中心店,(No.A0085),西陵区东山大道106号国贸大厦二层,宜昌,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
851,恒基国际大堂店,(No.A0227),西陵区夷陵大道52号恒基国际大厦A座一层大堂,宜昌,09:00-20:00,08/01/21 07:10,代运营,luckin coffee,
852,宜昌水悦城店,(No.A1622),西陵区发展大道13号一层129号商铺,宜昌,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
853,宜昌万达广场店,(No.A1265),伍家岗区沿江大道168号万达广场三层335号,宜昌,09:00-21:30,08/01/21 07:10,代运营,luckin coffee,
854,宜昌三峡大学店,(No.A0145),西陵区三峡大学沁苑公寓2栋一层,宜昌,今日休息中,08/01/21 07:10,代运营,luckin coffee,
855,德阳T39创意园店,(No.A0329),旌阳区泰山南路一段39号T39创意园大厅,广汉(德阳),09:00-20:00,08/01/21 07:10,代运营,luckin coffee,
856,嵊州吾悦广场店,(No.A0724),嵊州市三江街道兴盛街666号吾悦广场金街2-125,嵊州(绍兴),08:00-21:30,08/01/21 07:10,代运营,luckin coffee,
857,嵊州鹿山广场店,(No.A1065),剡湖街道鹿山路6号鹿山广场1_232商铺,嵊州(绍兴),08:00-21:30,08/01/21 07:10,代运营,luckin coffee,
858,十字里店,(No.3068),云岩区中华中路8号十字里百货商场负一层A-14号,贵阳,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
859,贵阳富水北路店,(No.4699),云岩区富水北路6号北京华联超市负一层1号,贵阳,09:00-20:00,08/01/21 07:10,自运营,luckin coffee,
860,贵阳百盛购物中心店,(No.3240),云岩区中华中路117号百盛购物中心一层,贵阳,09:30-22:00,08/01/21 07:10,自运营,luckin coffee,
861,国恒百货店,(No.4663),云岩区中山西路56号恒峰步行街负一层2号,贵阳,10:30-21:00,08/01/21 07:10,自运营,luckin coffee,
862,国贸商场店,(No.2853),云岩区中华北路1号国贸商场二层,贵阳,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
863,荔星名店店,(No.3440),南明区富水南路2号荔星名店A座二层1号,贵阳,09:30-20:30,08/01/21 07:10,自运营,luckin coffee,
864,贵阳和舍精品酒店店,(No.4375),云岩区宝山北路219号贵阳和舍精品酒店1层1-1号 ,贵阳,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
865,汇金星力城店,(No.B0045),云岩区延安西路汇金星力城负一层3号,贵阳,10:30-21:30,08/01/21 07:10,自运营,小鹿茶,
866,民大人文科技学院店,(No.4819),花溪区贵州民族大学人文科技大厦奇洋酒店一层大堂,贵阳,今日休息中,08/01/21 07:10,自运营,luckin coffee,
867,贵州师范学院店,(No.4854),乌当区高新路115号贵州师范学院菊园负一层S25号,贵阳,10:00-20:30,08/01/21 07:10,自运营,luckin coffee,
868,贵阳金融城C座店,(No.4855),观山湖区长岭北路中天金融城MAX-C座一层大堂,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
869,贵阳云岩未来方舟G9店,(No.C0125),云岩区渔安安井片区未来方舟G9,贵阳,11:00-20:30,08/01/21 07:10,代运营,小鹿茶,
870,贵阳龙洞堡机场店,(No.4980),双龙航空经济区贵阳龙洞堡国际机场2号航站楼出发层商业区CF-32,贵阳,07:00-21:00,08/01/21 07:10,自运营,luckin coffee,
871,云岩万达广场店,(No.4920),云岩区新添大道南段302号大上海万达广场3号楼一层1-1,贵阳,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
872,印象城购物中心店,(No.6156),观山湖区金阳南路印象城购物中心一层41号,贵阳,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
873,群升精彩城店,(No.6782),花溪区思雅路花溪大学城群升大智慧29号一层,贵阳,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
874,花果园国际中心店,(No.A1221),南明区花果园国际中心二幢204号,贵阳,08:00-19:00,08/01/21 07:10,代运营,luckin coffee,
875,贵阳金融城B座店,(No.6855),观山湖区长岭北路中天金融城MAX-B座一层大堂,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
876,贵阳鸿通城店,(No.A1499),南明区解放路100号鸿通城购物中心二层,贵阳,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
877,花果园金融街2号楼店,(No.7066),南明区中山南路62号金融街2号楼勇惠便利店一层,贵阳,08:30-20:00,08/01/21 07:10,自运营,luckin coffee,
878,君派酒店店,(No.7092),云岩区北京路9号君派酒店一层大堂,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
879,贵阳德福中心店,(No.7138),观山湖区黔灵山路343号德福中心A4楼乐品便利店一层,贵阳,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
880,小河万达广场店,(No.7146),花溪区黄河路2号万达广场一层W1017号,贵阳,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
881,中大国际广场购物中心店,(No.2851),云岩区贵乌北路199号中大国际广场购物中心负一层301号,贵阳,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
882,贵阳凯恩斯酒店店,(No.3115),观山湖区长岭南路33号天一国际广场12栋1单元凯恩斯酒店一层大堂,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
883,贵州师范大学店,(No.3160),花溪区思雅路12号贵州师范大学思雅美食城一层1号,贵阳,09:30-20:30,08/01/21 07:10,自运营,luckin coffee,
884,永辉超市世纪金源店,(No.3205),观山湖区北京西路1号世纪金源购物中心B座永辉超市负一层,贵阳,09:30-20:30,08/01/21 07:10,自运营,luckin coffee,
885,天一国际广场店,(No.3294),观山湖区长岭南路33号天一国际广场北广场中央底商,贵阳,09:00-20:00,08/01/21 07:10,自运营,luckin coffee,
886,七冶保利广场店,(No.6652),白云区白云南路218号七冶保利广场一层,贵阳,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
887,烈变国际广场店,(No.3492),观山湖区金阳北路306号烈变国际广场负二层,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
888,贵阳富力中心店,(No.6169),观山湖区诚信南路富力中心A1栋一层大堂左侧,贵阳,今日休息中,08/01/21 07:10,自运营,luckin coffee,
889,中天CCPark店,(No.4397),观山湖区林城东路155号中天CCPark B馆一层62号,贵阳,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
890,贵阳交通银行大厦店,(No.3398),观山湖区长岭北路辅路交通银行大厦一层大堂,贵阳,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
891,大唐东原财富广场店,(No.3414),观山湖区长岭北路6号大唐东原财富广场3栋一层大堂,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
892,正德家邦店,(No.4315),乌当区新添大道北段99号正德家邦购物中心负一层1号,贵阳,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
893,贵黔国际总医院店,(No.A0846),乌当区东凤镇后所村贵黔国际医院管理有限公司门诊大厅二层东侧,贵阳,08:30-18:00,08/01/21 07:10,代运营,luckin coffee,
894,友山基金大厦店,(No.3750),观山湖区湖滨路17号友山基金大厦一层大堂,贵阳,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
895,贵阳联合广场店,(No.7192),观山湖区毕节路58号联合广场B座一层,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
896,喀斯特城市广场店,(No.3427),观山湖区金阳南路喀斯特城市广场A座负一层,贵阳,09:30-21:30,08/01/21 07:10,自运营,luckin coffee,
897,太升国际店,(No.3438),南明区龙洞堡机场路太升国际A1栋一层大堂,贵阳,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
898,贵阳银海元隆店,(No.4630),云岩区北京路219号银海元隆广场7号楼山水颐和酒店后面大堂一层,贵阳,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
899,贵阳保利国际广场店,(No.3570),南明区市南路42号保利国际广场5号楼一层大堂,贵阳,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
900,亚太中心店,(No.6275),南明区花果园五里冲花果园项目V区第15栋一层3号,贵阳,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
901,花果园财富广场6号楼店,(No.A0348),南明区R1区财富广场6号楼一层19号商铺,贵阳,08:30-21:00,08/01/21 07:10,代运营,luckin coffee,
902,中央商务区店,(No.3713),南明区花果园大街中央商务区5号楼一层大堂,贵阳,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
903,万科大都会店,(No.3603),花溪区珠江路万科大都会负一层北京华联超市出口,贵阳,08:30-21:30,08/01/21 07:10,自运营,luckin coffee,
